화장실명,소재지도로명주소,위도,경도
신설동역(1),서울특별시 동대문구 신설동 76-5,37.573478,127.0257068
용두역(내선 대합실),서울특별시 동대문구 용두동 47-1,37.57616,127.03476
용두역(내선 대합실),서울특별시 동대문구 용두동 47-1,37.57616,127.03476
용두역(내선 대합실),서울특별시 동대문구 용두동 47-1,37.57616,127.03476
장한평역(5),서울특별시 동대문구 장안동 472-3,37.57105,127.06806
간데메공원 관리소,서울특별시 동대문구 서울시립대로2길 59,37.57303,127.04694
간데메공원 관리소,서울특별시 동대문구 서울시립대로2길 59,37.57303,127.04694
장안1동공영주차장,서울특별시 동대문구 답십리로66길 75,37.5706987,127.0671036
동대문구정보화도서관,서울특별시 동대문구 회기로10길 60,37.5892242,127.0471904
장평근린공원 화장실,서울특별시 동대문구 장안벚꽃로 67,37.5683227,127.0751874
장안종합사회복지관,서울특별시 동대문구 한천로18길 48,37.5683915,127.065743
동대문구체육관,서울특별시 동대문구 답십리로 210-3,37.5762459,127.0471516
동대문구 문화회관,서울특별시 동대문구 답십리로 210-9,37.5762459,127.0471516
동대문종합사회복지관,서울특별시 동대문구 약령시로5길 22,37.5838903,127.0338612
서울시립동부병원,서울특별시 동대문구 무학로 124,37.5753614,127.031316
서울문화재단,서울특별시 동대문구 청계천로 517,37.5726995,127.0377492
동대문구청,서울특별시 동대문구 천호대로 145,37.5740133,127.0373416
동대문우체국,서울특별시 동대문구 천호대로 4,37.5749195,127.0239803
청량리동 공영주차장,서울특별시 동대문구 홍릉로1길 17,37.5805756,127.0436402
긴고랑어린이공원,서울특별시 광진구 긴고랑로 143,37.5621545,127.0833574
어린이대공원 후문,서울특별시 광진구 능동로 238,37.5405067,127.0708659
중랑천제방2,서울특별시 광진구 동일로 419,37.5620971,127.0751968
가중나무공원 공중화장실,서울특별시 광진구 동일로28길 160,37.5465259,127.0696537
배나무터공원,서울특별시 광진구 동일로76나길 20,37.5686708,127.0802334
자양유수지 공중화장실,서울특별시 광진구 뚝섬로52길 74,37.5284924,127.0779421
금모래공원 공중화장실,서울특별시 광진구 뚝섬로56길 28,37.529709,127.0826641
언덕배기공원 공중화장실,서울특별시 광진구 뚝섬로62길 24,37.5314164,127.0881084
햇님공원 공중화장실,서울특별시 광진구 아차산로25길 27,37.5428985,127.067241
화양공원 공중화장실,서울특별시 광진구 아차산로31길 14,37.5423219,127.0698776
장독골공원 공중화장실,서울특별시 광진구 아차산로40길 46,37.5346086,127.0775237
광남중학교입구,서울특별시 광진구 아차산로70길 17-47,37.5392797,127.0983829
온달공원,서울특별시 광진구 아차산로73길 15,37.5463502,127.1032694
광장동청년회,서울특별시 광진구 아차산로78길 133,37.5506275,127.1093945
아차산생태공원,서울특별시 광진구 영화사로 145,37.5563216,127.0912831
해오름공원,서울특별시 광진구 영화사로7길 25,37.5564653,127.0930661
중곡3마을공원,서울특별시 광진구 용마산로33길 25,37.5699975,127.0854073
자마장공원 공중화장실,서울특별시 광진구 자양로13길 41,37.5329309,127.0804176
정말공원 공중화장실,서울특별시 광진구 자양로13다길 34,37.533021,127.0783437
숲나루공원,서울특별시 광진구 구의동 38-17,37.54417,127.09262
아차산배수지,서울특별시 광진구 천호대로 731,37.5527716,127.089061
중곡제1동주민센터,서울특별시 광진구 긴고랑로12길 49,37.5614397,127.0802968
중곡제2동주민센터,서울특별시 광진구 능동로 346,37.5602711,127.0815066
중곡제3동주민센터,서울특별시 광진구 동일로76가길 28,37.5688317,127.0801796
중곡제4동주민센터,서울특별시 광진구 긴고랑로 131,37.559077,127.0894815
서울시립대 지하주차장,서울특별시 동대문구 서울시립대로 163,37.58302005,127.05917537929685
용신동 주민센터,서울특별시 동대문구 천호대로27길 35,37.5758133,127.03728852649259
제기동 주민센터,서울특별시 동대문구 약령시로 71,37.583117,127.0378458
전농1동 주민센터,서울특별시 동대문구 서울시립대로9길 21,37.5779731,127.0478043
전농2동 주민센터,서울특별시 동대문구 사가정로 137,37.578116,127.06001310202907
답십리1동 주민센터,서울특별시 동대문구 사가정로 30,37.575,127.0539
장안1동 주민센터,서울특별시 동대문구 한천로18길 52,37.567825,127.066442
장안2동 주민센터,서울특별시 동대문구 사가정로 230-1,37.5784903,127.0705968
청량리동 주민센터,서울특별시 동대문구 왕산로43다길 5,37.5862577,127.0472758
회기동 주민센터,서울특별시 동대문구 회기로25길 12-1,37.5907782,127.05535688436365
휘경1동 주민센터,서울특별시 동대문구 외대역동로6길 3,37.5929553,127.0657455
휘경2동 주민센터,서울특별시 동대문구 한천로 329,37.5901275,127.0686227716798
구의1동주민센터,서울특별시 광진구 광나루로36길 56,37.5435491,127.0864008
구의1동주민센터,서울특별시 광진구 광나루로36길 56,37.5435491,127.0864008
구의3동주민센터 공중화장실,서울특별시 광진구 강변역로 17,37.5380399,127.0920061
광장동주민센터,서울특별시 광진구 광장로 52,37.5473486,127.1041974
자양3동주민센터,서울특별시 광진구 뚝섬로 568,37.5338424,127.0728903
군자동복합센터,서울특별시 광진구 면목로 13,37.5695076,127.0828079
구의3동 공영주차장,서울특별시 광진구 광나루로52길 83,37.5397956,127.0923631
광진문화원 화장실,서울특별시 광진구 광나루로56길 67,37.5363017,127.0948441
광진구민체육센터 화장실,서울특별시 광진구 구천면로 14,37.5466062,127.1070121
중곡종합건강센터,서울특별시 광진구 긴고랑로 110,37.5621545,127.0833574
중곡문화체육센터 1층 화장실,서울특별시 광진구 능동로 433,37.5405067,127.0708659
광진문화예술회관 화장실,서울특별시 광진구 능동로 76,37.5405067,127.0708659
광장동 체육부지 공용화장실,서울특별시 광진구 아차산로 588,37.538806,127.0746253
자양공공힐링센터,서울특별시 광진구 아차산로24길 17,37.5400159,127.0650323
이문1동 주민센터,서울특별시 동대문구 외대역동로 114-1,37.5987929,127.0662961
이문2동 주민센터,서울특별시 동대문구 신이문로 27-5,37.6032489,127.0651265
답십리현대시장고객센터,서울특별시 동대문구 전농로4길 38,37.5665307,127.0593217
연화사,서울특별시 동대문구 경희대로3길 56,37.5935638,127.050415712189
경동광성상가,서울특별시 동대문구 고산자로40길 10,37.5807951,127.0388851
동부시장,서울특별시 동대문구 천호대로 281,37.5674373,127.0525156
청량리수산시장,서울특별시 동대문구 고산자로32길 65,37.5768075,127.0406832
이문점 현대자동차,서울특별시 동대문구 이문로 79,37.5932665,127.058122
경동광성상가,서울특별시 동대문구 고산자로40길 10,37.5807951,127.0388851
답십리우성 고미술상가,서울특별시 동대문구 고미술로 99,37.5642172,127.0579449
청량리수산시장,서울특별시 동대문구 고산자로32길 65,37.5768075,127.0406832
제이빌딩,서울특별시 동대문구 장한로 53,37.5660042,127.0675425
현대썬앤빌 청계,서울특별시 동대문구 고미술로 71,37.5661109,127.0550855
경남빌딩,서울특별시 동대문구 장한로 52,37.5655359,127.0677206
서흥빌딩,서울특별시 동대문구 장한로 40,37.5698209,127.0701581
대진빌딩,서울특별시 동대문구 장한로 160,37.5746626,127.0722491
대흥빌딩,서울특별시 동대문구 장한로 158,37.5698209,127.0701581
삼성생명 장안동빌딩,서울특별시 동대문구 천호대로 401,37.5740133,127.0373416
서울특별시 새마을회관,서울특별시 동대문구 천호대로 389,37.5712933,127.0682388
용헌빌딩,서울특별시 동대문구 천호대로 393,37.5621122,127.0627852
동부시장,서울특별시 동대문구 천호대로 281,37.5674373,127.0525156
고미술상가 2동,서울특별시 동대문구 고미술로 21,37.5700242,127.0501549
클래식 타워,서울특별시 동대문구 천호대로 307,37.5740133,127.0373416
부룡빌딩,서울특별시 동대문구 천호대로 263,37.5685071,127.0511325
우창프라자,서울특별시 동대문구 천호대로 295,37.5740133,127.0373416
경원빌딩,서울특별시 동대문구 천호대로 273,37.5740133,127.0373416
기업은행,서울특별시 동대문구 천호대로 233,37.561666,127.0666154
답십리침례교회,서울특별시 동대문구 전농로4길 7,37.5665307,127.0593217
SK주상가,서울특별시 동대문구 사가정로 148,37.5768828,127.0600355
SK주상가,서울특별시 동대문구 사가정로 148,37.5768828,127.0600355
동서시장,서울특별시 동대문구 왕산로33길 17,37.5813124,127.0418065
포은빌딩,서울특별시 동대문구 왕산로 60-1,37.5772585,127.0301327
한국도자기,서울특별시 동대문구 청계천로 447,37.5726995,127.0377492
경영빌딩,서울특별시 동대문구 왕산로 6,37.5757016,127.0244446
한솔동의보감 타워,서울특별시 동대문구 왕산로 109,37.5785611,127.0356003
잠안삼성쉐르빌 상가,서울특별시 동대문구 장한로 119,37.571223,127.0708233
열린주유소 공중화장실,서울특별시 동대문구 한천로 263(휘경동),37.584384150000005,127.06765848326597
장안킹셀프주유소 공중화장실,서울특별시 동대문구 한천로 100(장안동),37.5787133,127.0698176
재정주유소 공중화장실,서울특별시 동대문구 전농로 121(전농동),37.5819285,127.0555938
경동주유소 공중화장실,서울특별시 동대문구 이문로 191,37.5932665,127.058122
대성산업㈜청량리 주유소 공중화장실,서울특별시 동대문구 왕산로 289,37.5755453,127.0233508
풍한주유소 공중화장실,서울특별시 동대문구 안암로 168,37.5824297,127.0291956
배봉로주유소 공중화장실,서울특별시 동대문구 서울시립대로 108,37.5755362,127.0471874
동일석유㈜강남주유소 공중화장실,서울특별시 동대문구 사가정로 103(전농동),37.5771726,127.0585552
㈜안국에너지 삼원주유소 공중화장실,서울특별시 동대문구 망우로 90,37.59015805,127.0631854120534
한영주유소 공중화장실,서울특별시 동대문구 망우로 38,37.5913033,127.0665898
㈜파랑에너지 공중화장실,서울특별시 동대문구 망우로 126,37.5912113,127.06708338981481
삼영주유소 공중화장실,서울특별시 동대문구 답십리로 258,37.5762459,127.0471516
㈜자연에너지 국민주유소 공중화장실,서울특별시 동대문구 답십리로 223,37.5728434,127.0609449
대성산업㈜동마장 주유소 공중화장실,서울특별시 동대문구 고산자로 405,37.58519,127.03851
홍릉가스충전소 SK,서울특별시 동대문구 회기로 44,37.5900593,127.057953
우이신설도시철도 신설동역 여객화장실,서울특별시 동대문구 왕산로 1,37.5745192,127.0254473
맑은 수 병원,서울특별시 동대문구 천호대로83길 44,37.5658259,127.0650294
서울치과병원,서울특별시 동대문구 망우로 82,37.5874891,127.06449519934432
경희의료원,서울특별시 동대문구 경희대로 23,37.594492349999996,127.05236177237808
홈플러스동대문점,서울특별시 동대문구 천호대로 133,37.5742733,127.0383809
도봉구청사 화장실,서울특별시 도봉구 마들로 656,37.6687691,127.0464912
쌍문1동 주민센터,서울특별시 도봉구 노해로 147,37.6525062,127.0384632
쌍문2동 주민센터,서울특별시 도봉구 도봉로137길 21,37.660793,127.039916
쌍문3동 주민센터,서울특별시 도봉구 노해로44길 9,37.6495188,127.0282044
쌍문4동 주민센터,서울특별시 도봉구 시루봉로 62-7,37.6686889,127.0353376
방학1동 주민센터,서울특별시 도봉구 방학로2길 27,37.6636115,127.0398716
방학2동 주민센터,서울특별시 도봉구 시루봉로 226,37.6686889,127.0353376
방학3동 주민센터,서울특별시 도봉구 시루봉로 94,37.65915755,127.02802254517543
창1동 주민센터,서울특별시 도봉구 해등로 46,37.65548,127.04056
창2동 주민센터,서울특별시 도봉구 덕릉로59길 73-3,37.6410003,127.0349899
창3동 주민센터,서울특별시 도봉구 덕릉로62길 89,37.6402738,127.0412994
창4동 주민센터,서울특별시 도봉구 노해로 390,37.652259,127.051481
창5동 주민센터,서울특별시 도봉구 도봉로136나길 20,37.6563472,127.043619
도봉1동 주민센터,서울특별시 도봉구 도봉로169나길 22,37.6755559,127.0436147
도봉2동 주민센터,서울특별시 도봉구 마들로 668,37.6696587,127.0465179
도봉구보건소,서울특별시 도봉구 방학로3길 117,37.6580005,127.038856
도봉구민회관,서울특별시 도봉구 도봉로 552,37.65400685,127.03861468700234
창동문화체육센터,서울특별시 도봉구 노해로69길 132,37.6529049,127.0510937
